text,sexist
harbiden tebrik ediyorum kapı gıcırtısını haber yapan iktidar medyasına nüfuz kalem kalem hakkında yazdıklarımın haber olmasını engelliyorsun helal banada el yükseltmekten başka seçenek bırakmadın,0.0
yılbaşı planınız nedir,0.0
aylardır adam kadın izliyoruz seyran karakteri dizide yok gram akılla konusuyolar,0.0
maçın suudi arabistanda oynanmasına istiklal mahkemeleriminde yargılanmalı,0.0
yalvarırım açıklasın sevilmemiş kız demek,0.0
sınav icin gün izin almak zorundayız maddi imkansızlıklar cabası duy,0.0
sizce iş yerinde tek bekar cidden tek kişi tek bekar kız,0.0
kadın dusmani degilim,0.0
sene bekar gezdik seneye nasip,0.0
hak kız mıydım,0.0
tecrübe sert öğretmendir,0.0
bırakın arkanızdan para işareti yapsınlar,0.0
i̇nsanların alkışlamasını bekliyordun,0.0
gerçekten komik kız gergin,0.0
deniz kenarında elde kahve yavaşca yürümek,0.0
kalp çekiyorsa yoruma yazabilirsiniz,0.0
günaydınnn bebek hesaplarım,0.0
yılbaşı çekilişinde görmek istediğiniz ürünleri postun altına atabilirsiniz,0.0
kendinize saygınızı duygularınızın önüne koyabildiğinizde yetişkin versiyonunuzla tanışıyorsunuz,0.0
uzaktan eğitim uzaktan sınav talep ediyoruz,0.0
genç kız olduğum son sene hoşgeldin genç yetişkin kız,0.0
sevdiği sevildiği sürece kadın yaşlanmaz,0.0
aksam ankaraya gidiyorum buranın merkezi eğlence yeri neresi,0.0
lise sevgilisiyle yüzük takmayan tayfa an bekar,0.0
cumaya gitmeyen erkek etek giysin trip atsın hayırlı cumalar,1.0
şuanda mutluyum,0.0
resmi voleybol antrenörü oldum,0.0
i̇nsanların manzaraları vardır mesela akşam üstü deniz kenarısın,0.0
anladığım kadarıyla maç umarım berabere biter erkek sevinemez,1.0
çocuklarla sohbet etmeye bayılıyorum bugüne yetişkin sevdiğim böceği sormadı kendisinin sevdiği böcek ateşli böcekmiş,0.0
hürriyetçi eğitim genel başkanı levent kuruoğlu bütçe görüşmeleri öğretmen ataması açıklaması,0.0
bugünün hediyeleri nelerdir,0.0
gece gece bebek bakması zormuş,0.0
evli insanların sevgilisi sapız,0.0
halk sus pus olunca yönetici yapsın gardaş,0.0
derslerden kaçıp yılbaşı gezmeleri yaparken özel dersten çıkıp direkt eve gelmem üzdü,0.0
kırşehir yıllık cami bulundu,0.0
kız gecmis neyin,0.0
kız anlamadım nası iş yok demek herhalde,0.0
o başlı başına saçmalık,0.0
kız zaman doğru karar almayı başarıyor şaşırtmadı,0.0
odamdaki kiz yeni noel babaya nasrettin hoca dedi,0.0
söylersin yazmaz kiz hemen açıyorum,0.0
kız başka mevzu cidden,0.0
derdine koşan o kız geç kaldı,0.0
devrin erkekleri gerçekten kız olmuş dudak büzmeyide calmışlar şaka,1.0
kadının ana kız karakterini kötü yapabildiğine inanamıyorum iğrenç,0.0
beşinci bebeklerinin erkek olacağını öğrenen ailenin tepkisi,0.0
zorlamanın anlamı yok demek,0.0
kesin kız arkadaşı yükselen burcunu merak etmiştir,0.0
okuduğu okul bölüm boş kız haklı tepkisinde,0.0
o kız adımızı unuttun,0.0
atiyenin izmir kız lisesi mezunu biliyor muydunuz,0.0
tatlısın kız,0.0
er gün yemin ederim uzun bakarsanız kusur görmeye başlıyorsunuz,0.0
şaka maka aklı başında efendi kız olmanın faydasını görmedim bi arkadaşlarımın anneleri seviyo o,0.0
buray şarkısındaki o deli kız evet evet,0.0
adamsın kız keşke birileri adamlık öğrense,1.0
devirde kız kankası kaldım herhalde,0.0
kucuk bi kiz abla cok güzelsin dedi dunyam saniyeligine guzellesti,0.0
o ses türkiyede farklı dilde şarkı söyleyen upuzun saçlı eskişehirli kız,0.0
iyiyse kız grubunun yılbaşı hediyesi falcı olacak,0.0
kız,0.0
bişey demezdi bence kız fazla aşık,0.0
üzülme kız zamanın,0.0
kız hava kış alakası yokben isterdim lapa lapa kar yağsın çıkalım dışarı güzel oynayalım,0.0
o evde mükemmel erkek aşık ilişki gerçekmiş durup durup oğuzhan sürekli aynı şeyleri ima etmeleri o rezilce bi hareket,0.0
konum atsana erkek musvettesi konum atsana,1.0
i̇nşallah inşallah inşallah iyi ivme erkek basketbol hayal kurdurur,0.0
erkek basketbol hamle yok,0.0
sabaha üşenmeden mutlu ederim,0.0
babam haricinde müslüman erkeği tanıdıysam ayakları kedi ölüsü kokuyordu,1.0
yaşlandıkça erkek zevkim değişmeye başladı yunansın abicimm,0.0
depresif kız bıcır bıcır enerjik erkek ilişkisi,1.0
cuma namazı kılmayan erkek şeydir,1.0
mal erkek hic cekilmiyo,1.0
giyinen erkek ojede yapsın kuaförede gitsin günede katılsın,1.0
tokat merkezde buluşacak birileri,0.0
erkek dediğin sadece tarih coğrafya futbol bilsin felsefe bileni dayaklık,1.0
senın bır vatanın bır degerın,0.0
erkek cocugu oldugunu bilmeyen yoktur heralde,0.0
doğum saatini bilen erkek ılıktır,1.0
erkek doktorlar kadin doktorlara gore o problematik,1.0
ülkede erkek kalmazdı o zaman,0.0
oda baba,0.0
filtreyi unuttu erkek ortaya çıktı,0.0
o alışveriş tutkusu yüzünden kartını sıfırlamamış,0.0
bildiğim ali koç takımı sahaya çıkartmaz,0.0
final ertelenebilir ay hadi inşallah,0.0
manitama cilve yapmaktan nazlanmaktan çocuk davranmaktan sıkılmam,0.0
allah kimseyi kadın sürücünün arkasına düşürmesin,1.0
fatih hocamın sene şampiyon olamamış adamlara açıklamaya bak,0.0
i̇ki küçük çocuk kaybolmuş diğerinin elini tutmuş ağlıyor diğerinin umrunda,0.0
kasimi aldirmaya geldim kadin mandalina verdi,0.0
kel erkek nefret,1.0
süper kupa maçı türk bayrağımız huzurunda yıl kutlama etkinlikleriyle şehitlerimiz saygı duruşuyla sanatçı norm ender in okuyacağı i̇stiklal marşımız başlayacaktır,0.0
i̇yi aşçı kahvaltıda çırpılmış yumurta hazırlayacağı zaman yumurtaya göz kararı mısır unu ekler,0.0
şans oyunları bahis yüksek kaldıraçlı işlem yapmayın yanına yaklaşmayın güvenin yapmayın,0.0
başkomutan pazarlık konusu olamaz çıkmayın maça,0.0
hayatımda ilk gerçek iffet sütçüoğlu görüyorum,0.0
hanımefendiye hayran kaldım paltosu çantası genel stili hoş,0.0
teyzemin teşvikiyede dairesi vardır minimum,0.0
karı koca trafikte maganda tacize uğradı,0.0
büyük bina gördüğümde arkadaşıma bak gördün girsin dedikten ifadem,0.0
diziden fazlası,0.0
hazar erguclu ermeni soykirimini destekliyo unuttuysaniz hemen hatirlatayim,0.0
yoruma cok güldüm,0.0
galatasaray fenerbahçe yetkilileri acil durum toplantısı planladı,0.0
stajyer öğretmenin okuldan kaçan lise öğrencisini anlattığı videodaki ifadeleri sosyal medyada gündem,0.0
saçma uygulama yaparlarsa vatandaşın ferrari binmek tutuklanmak istemesi gayet normal,0.0
sosyal medyadan terör propagandası yapan kadına ay boyunca türk bayrağı paylaşma cezası verildi,0.0
koç çalışanlarına noel hediyesi gündem,0.0
atatürk i̇stiklal marşı ndan rahatsız güruhun bulunduğu yerde maça çıkmak masaya oturmamak lazımdı i̇ki takım dik duruşunu sürdürmeli taraftarları alınacak karara saygı duymalı milli değerlerimizden rahatsız olanla istişare edilmez lütfen geri dönün,0.0
tek geri adım atmayın,0.0
bugun ölmemem sesimi duyurun adam dışarıda gün ölüm tehditi alıyorum,0.0
köylüler farelerden bıktı çıkış yerlerine bıraktı,0.0
kanka iyi çektim diyen arkadaşımın performans,0.0
aniden atılan şovmen eşşeği cinayete teşebbüsten yargılayın,0.0
çorum sürücülerin ambulansa yol vermesi,0.0
gözlerim yaşardı boşuna dememişler çorum medeniyetin doğduğu yerdir,0.0
kızıl goncalar verilen cezanın gerekçesi börek sahnesi,0.0
türkiye vatandaş yılında internetten toplam yemek siparişi verdi,0.0
taraftarlar fenerbahçe galatasaray takımlarına sahaya çıkmamaları çağrıda bulunuyor,0.0
askim sacmalama kardesim,0.0
rahmetliyi trafik kazasında kaybettik,0.0
popülerlikten garibanlıktan,0.0
gün tavuk döner yiyip agalarıma tavuk döneri savunurken,0.0
of bi zurna gömsek,0.0
seneye popüler yemek çoban salatası gidişle vegan olucaz,0.0
paran yiyeceksin,0.0
ülkenin hamallığı fakirliği güzellemesinden gına geldi öğretmenin görevi,0.0
cagirdigi unlulerden haberi yokmus birde arkasini donmesi yok adam gebertiyor,0.0
kadını korumak devlet bekliyor,0.0
küçük kabak tatlısı sevme yaşına gelmemiş,0.0
peki hatırlıyor musunuz doktorlarla aynı hafta avukatlar dizi başlamıştı bölüm kaldırılmıştı avukatların hayatının sıkıcılık seviyesi,0.0
konuşmasının sonunda hukuk korumuyor itirafta bulundu biliyoruz ağzınızdan duymak iyi,0.0
şehrin ortasında stat eleştiriyorlardı stat oradaymış şehri etrafına kurmuşlar,0.0
antalya taksiciler tag sürücüsünü tehdit edip kameraya aldı,0.0
babası yaşında işlem yapılmayacak,0.0
dayı o yaşta para kazanmaya çalışıyor tartışmaya,0.0
ters kelepçe yap yayınlar bakalım olacak,0.0
marmarayda koltuk kaptıktan çevreye attığım bakış,0.0
birbirine yol vermeye calisan erkek,0.0
domestos mikrobunun yaşadığı o tuvalet,0.0
arkadaşlar çocuklarla uğraşmayı sevmiyorsanız öğretmenlik okumamayı tercih edebilirsiniz mesela,0.0
galerimden silmeye kıyamadığım o video,0.0
aklınıza taha duymaz geliyor,0.0
evet buruk hissediyorum aklıma gelince yakınımdan vefat etmiş alışamamışım,0.0
sık sık geliyor gerçek gelmiyor gidişi,0.0
kizlar eski dizileri izlerken cok dikkatimi ceken sey basrollerin birinin farkli bi guzelligi olmasi simdi ayni resmen evet cok guzel kimsenin yuzunun bi hikayesi ruhu yok,0.0
aynen özellikle diş ağız yapısı geleni aynı,0.0
çıktı sofra bezleri,0.0
asgari ücretini düşürmüş,0.0
lazerci ablanin vucudumun yerini ciplak gordukten cikiyim rahat giyin demesine patliyorum,0.0
yıl arap götü yakabiliyo atamın büyüklüğü,0.0
resmen nitelikli dolandırıcılık,0.0
i̇stanbul ortalama kira bedeli asgari ücrete eşit,0.0
i̇ç sesi insanları duyduğumda şaşırmıştım kafamda sesli tartışma dönebiliyor gerçekliğine inanmakta zorlanıyorum,0.0
arkadaslar tövbe hasa bi ayagımız cukurda olabilir,0.0
şizofreni hastalarının çizdiği bazı resimler,0.0
arkadaşımla buluştuktan oturacağımız yere gidene olanları anlatmamak birbirimize uyguladığımız tarife,0.0
milim geri adım atmayın yanınızdayız,0.0
kız kardeşimin yılbaşı çekilişinde arkadaşına aldığına bakın kesin bi parça bi gelecek,0.0
gergin,0.0
o degil boyle enflasyonda su pahalilikta nasil kitlesel eylem yapilamaz aklim almiyor,0.0
ismini kurt koydukları çocuğa bak norveçli,0.0
çaresizliğe bak gülmekten ölecem,0.0
an lisede cuma tören bitisi seneye görüsürüz sakası kafayı toplardı özledik valla yalan söyleyelim,0.0
bileziği saati daraltmak zorunda kalmak,0.0
kerimcanın sesini değiştirdiği an geçen erilliğe şok oldum,0.0
kış geceleri kuzenlerimle sabahlara oturduğumda anlatmamak kendime uyguladığım tarife,0.0
acilen oyundan bulun yapsın şahane,0.0
o iyi oynamıs pavyon geçmişi sorguladım,0.0
uğruna milli yas ilan ettiğin adamların milli marş okutturmaması şoku,0.0
tarikatlar milli manevi değerim,0.0
deprem sonrası kızının sesli mesajlarıyla yıkılmıştı telefonda başka kayıtların ortaya çıktı,0.0
kılıçdaroğlu dalga geçmenin zevki adama bi diyesi gelmiyor insanın,0.0
malazgirt savaşından anadolu toprakları harita hakkında düşünüyorsunuz,0.0
nar ayıklanır,0.0
kızılayın göbeğinde katına ingilizce kurs açıp tabela asmalık bina,0.0
çocuklarını vefat annelerinin yanına götüren babanın paylaşımı,0.0
moda sahilden bakınca istanbul mükemmel anda,0.0
arkadaşlarım burda olmasa istanbul yaşanılcak yer,0.0
kafede çocuğun birine fester sayfası verdim giderken mutlu noeller dedi oğlum kırşehir burasi bi dersen çıkışta ülkücüler şişler,0.0
haftaya kırşehir gelmeye başladımbana bilmiyorum,0.0
tek soğuğunu yediğim kırşehir değildi,0.0
çankırıda depremi kırşehir hissetmek allah türlü affetden milletimizi korusun,0.0
milli yerli edebiyatı yapan puştlar kafasını kuma gömdü whatsap mesaj gelmesini bekliyorlar,0.0
ağladığınızda sakinleştiren bi sevgiliniz varsa hayat inanın çekilir,0.0
hayat cidden yoruyosun sal,0.0
dilenci marmarayda yere oturtan hayat utansın utanayım,0.0
hayat tek yön yol,0.0
hayat yanlış anlayınca güzeldi,0.0
hayat bitmeyen ticarettir satarsa,0.0
yok ziyan olmaktan iyidir bırak hayat yaşanmasın,0.0
sene yılbaşında başınayız teşekkürler hayat,0.0
bugün hevesle saçımı topladım sümeyye ecem saçın pis saçını topladın dedi,0.0
yan masaya türk tane kadın oturdu aşırı bağırarak konuşup sarhoş oldukları arkadaşım fransızca konuşalım dedi i̇ngilizceden fransızca dönebilmenin verdiği o keyif,0.0
yemek yiyip kustuk zaman iyileşeneyeceğim bilimsel sadece hisler,0.0
malum günlerdeyim kadın kuşağı izlerken ağlayasım geldi duygulandım aralar nasılsın dese duygulanıyorum kadın zor,0.0
dedim sabiha vurulacak,0.0
i̇lk gördüğümde anlamıştımo çay seven adamdı bense kahve seven kadın,0.0
üzülüyorum ağlıyorum yaşamın güzelliklerini kaçırmışım,0.0
dolmuşta kadın parasını verdi yerine oturdu paramın üstünü alabilir miyim seslendi şoför diyo burdan kalkıp oraya gelip paranızı veremem efendim,0.0
kadın dedikodu yapan o itici erkek,1.0
bugün göçmen kadın göbeğimi hamileyim sanıp sarılıp ağladı bebek zurna tavuk dürüm diyemedim,0.0
hayret millet arap kralına sallıyor ulan adamlar i̇ngiliz mandası tabi atatürk düşman olacak maçı kuruş satıp gururumuzu paralıl yetkililerine etsene lafını,0.0
yıl goncalar dizisiyle oyunculuğa dönüş yapan özgü namal yeni yaşını setteki ekip arkadaşlarıyla kutladı,0.0
şüphesiz dünyanın iyi ikilisi,0.0
atatürk tartışma konusu değildir aması fakatı yoktur,0.0
kurabiyeleri fırına vermeden mutlaka buzdolabında bekletin,0.0
kurabiyeleriniz pişerken dağılmasın yanmasın istiyorsanız yüzden hazırladığınız kurabiye hamurunu yarım saat buzdolabında soğutmalısınız,0.0
kontrolden çıkıyoruz aptal aptal hareketler yapmıyoruz artistliğini başka yerde yapsın alttan almak zorunda,0.0
dayı şeytan taşlıyorsun,0.0
şeker portakal der ait bulur,0.0
küçücük çocuğun kafasına büyük taş attı,0.0
yeni tanıştığım birine hayat hikayemi anlatmamak kendime uyguladığım tarife,0.0
son zamanlarda izlediğim iyi iş,0.0
konusmanin icindeki normal cumlelerden bel alti saka cikartmadan saniye once,0.0
adama soyle dovucem boyle dovucem yok dayak istiyosun derken bilek inceligi,0.0
tahmin etmek zor,0.0
murat boz yılbasında hürrem sultana asık olmaya karar vermiş,0.0
tantana avm miydi,0.0
kızlar imkansiz asklarinizi mente bekliyorum,0.0
haklının acelesi yok,0.0
doğu demirkol yaşam koçlarını tiye aldığı yaşam koçu filminin fragmanı yayınlandı,0.0
mutfakta otururken anneme o çocuğu anlatmamak kendime uyguladığım tarife,0.0
dizileri rakip olunca erkekler,0.0
olaylari abartma seviyesi,0.0
o maça çıkarlarsa geri gelmeleri kısmet olmasın,0.0
mutlu türküm di̇yene,0.0
kanalın nesle iyiliği herhalde türkiye politik parti yapmamıştır,0.0
senenin son gunlerinin darlama seviyesi,0.0
mesela bak aynı ürünün distribütör fiyatı amazon fiyatı inanılmaz millet pahalı sanıyor markaları,0.0
adamin cabasiz komik olmasi soka sokuyo dakikalardir videoyu izleyip kahkaha atiyorum,0.0
sinir krizi geçirip insanlara hayatı dar ettikten galiba regl olucam ” demek suç olsaydı,0.0
araplardan nefret ediyoruz araplar hayır neyi zorluyoruz abicim,0.0
merhaba önemli olmasa yazmazdım kilo vermem gerekiyor buluşabilir miyiz,0.0
icin birini gormek istemek cok sey ifade cunku normalde kimseyi görmek istemiyorum,0.0
abla karistirmasan ilgilendiren olayda aynaya,0.0
boynundan cıkarmayacagı anlamlı kolyeyi alınca kızlar,0.0
bedevinin soytarısı mıdır millet,0.0
haftadır birbirmize girdik edilmeyen küfür kalmadı tek hareketle birbirimize aşık ettiler,0.0
soz konusu vatansa haddini bilir,0.0
gelen yılbaşı hediyesine bakın kısa marlboroya döndüm,0.0
pakistan abdul evlerinin yakınındaki sokaktan küçük kızı kaçırıp mezarlığa götürdü köylüler zamanında yetişip kızı kurtardılar,0.0
seferinde ilk izliyormuş keyiflenmek,0.0
dansı beğenmeyenler yaşıyo dünyanın pavyon dansı olmuş bekliyordunuz tango,0.0
haysiyetler şerefler tartıya çıktı bakalım ederi okka,0.0
hic aynanin karsisina oturup guzelliginizi izlediginiz,0.0
babamla kavga ederken ağlamamak,0.0
razıyım,0.0
gecenin darlama seviyesi,0.0
yaşıtlarının eğlendiği partide garsonluk yapan gençlerin paylaşımı uzun uzun düşündürdü,0.0
anıyı zaman unutmayacaklar,0.0
arapları dost sananların akıllanacağını sanmayın atatürk i̇stiklal marşımızı sorun etmeye kalkan hadsizlere had bildirilmezse yazıklar,0.0
batarken ufukta akşam güneşi,0.0
ferrari polis aracımız bugünkü görev yeri sultanahmet meydanı,0.0
banyoda üzüntüden miden bulanırken yere çöküp ağlamak gerçekten mutsuzluğun zirvesidir olay,0.0
yaptığınız çorbanın tuzu fazla kaçtıysa içine miktar süt ekleyin karıştırın,0.0
ağır sigara tüketimi yapan kişinin ciğerleri,0.0
nişanında maç sonucunu soran damat adayı,0.0
müge gülşen ikilisinin birbirini dolandırdığı haberini alınca koğuşta dilan polat,0.0
pazarlığını yaptığınız sey ülkenin kurucusu çözümü delirdiniz atatürke izin yok dendiği an atlayıp ucaga dönmeniz lazımdı mesela,0.0
olum iyi lan yıllardır dinliyodum fırsat fırsat stadda yapılır kesinlikle,0.0
canım sıkkınken yapıyorum,0.0
çekilmez bi çile görüyorum çekene sabır diliyorum,0.0
ayakkabinin sacma sapanligi saka,0.0
birileri gerçekten farklı hayatlar yaşıyor,0.0
doyuramadigimiz cocuklarım aç diyen baba akşam intihar,0.0
hayırlı tarafa,0.0
zamanlar yüksek gördüğümüz fiyat,0.0
kokina getir götürünü yapa,0.0
fazla asktan yuzuk takan kaptanim,0.0
mersin yeni doğan babun yavrusunu annesi reddedince veterinerler bakmaya başladı,0.0
kayıpları aza indirmek iyi zamanda iyi karar,0.0
bence süper kupa finaline direkt posterle çıksın takımlar,0.0
mandalinayı içine ayçicek zeytinyağı koyarak muma çevirebiliyormuşuz koku hindistan cevizi yağı,0.0
okul öncesi zorunlu olmalı,0.0
endişesi küçük çocuk olmayı özledim,0.0
i̇ngilizceyi söylememe yok,0.0
yarın fen bilgisi dersinde deney bi uşağa deney tüpü götürecem unutturmayın,0.0
tarih branşı güncellenen seçmeli dersler ana dersler,0.0
hava bugün güzel,0.0
o sırada inançlar,0.0
dünyanın düz oluşu,0.0
temiz topraklamızı kirletir,0.0
verecekleri para kirlidir,0.0
sivi sabundan baloncuk yaparken anneme yakalandim utanc dolu bi gece,0.0
dünyayı yöneten baronlar istihbarat servisleri halkı manipüle etmek din bilim sınıfını kullanır muhafazakar kesimi cübbeli ahmet halil konakçı imamlarla papazlarla uyuturlar seküler laik kesimi celal şengör naci görür mehmet ceyhan gibilerle,0.0
uzun zamandır sağlık alanında yeni atama yapılmıyor atama tarih verilmiyor kısa zamanda atama yapılmalıdır sağlıkçı atama tarihi bekliyor,0.0
fizik tedavide muayene onlarca yabancı hasta beraberim,0.0
adamlar bedavaya muayene an,0.0
başlasın bakalım tatil,0.0
yalıda oturmuyorum evim yok,0.0
i̇stemem başımın üzerinde dam,0.0
i̇stemem topraktan başka yatak,0.0
giderken dönüyorduk gaz yolundasın kurnaz,0.0
kalkın masadan yurda dönün tarih yazsın ali koç dursun özbek,0.0
hava kurşun ağır,0.0
o tecrübeli yüzde çizgi yol denemiş,0.0
türkiye son yılda sürü hava aracı uçurdu insanlara ilk uçuşta iniş takımının kapanmayacağını anlatamadık,0.0
yazı özlemedim bi ilkbahar emirgan korusunda lale izlemeye hayır demem,0.0
beklenen i̇stanbul depremi hakkında bilim insanlarımızın öngörüleri kişisel deneyimlerimin derlemesinden oluşan kanaatlerimi kentlerimizi yönetenler başta sizlerle paylaşmayı borç biliyorum,0.0
gün küçük hayattır uyanış küçük doğumdur taze sabah küçük gençliktir,0.0
yarın okulu kafamda tatil ettim tahammülüm kalmadı,0.0
hakem yumruk maçlar tatil edilmişti toprağa vatan evladı düşmüş iken bazıları derbi maçının heyecanına düşmüş,0.0
depremler devam ettiğine kış devam edebilir geçmiş,0.0
sadece gözünüzü açıp bakınız kitaplara değilde tanrının gönderdiği zannedilen kitaplara inananlar,0.0
uyanmak ölmeyi beklemeyin,0.0
ilginç yaz sonbahar ilkbahar isimleri koyulmuş sadece kış ismi koyulmamış,0.0
abdestle vakit namaz kılabilmek,0.0
oruç tutma süresinin kısalığı,0.0
karadeniz bulunan doğal gaz evlerinizde olacaktı gelmedi,0.0
yaşananlara beden büyük geliyor hayat,0.0
yılbaşı sadece pazartesi tatil haftasonu,0.0
sevinç özgürlüğün tamamlanacak ey kudüs,0.0
tatil değilde emekli olmaya ihtiyaç,0.0
yol göstericilik şuraya ışık tutsa keşke diyorsun,0.0
hava sahamız ihlal bilinmeyen cisimler hava sahamızda,0.0
fizik sınavım cidden geceler iyi degil,0.0
bazı ilişkiler çabaladığınız sabrettiğiniz umut ettiğiniz dayandığınız sürer,0.0
yarışma boyunca zaman çizgisini bozmadan kimseye yalakalık yapamadan kıvanç karadeniz kere razıyım umarım hakettiğini alır,0.0
tez yazmaya çalişiyorum karşımdaki çocuk kimya çalışıyo hırslı,0.0
yapıcam çaresizlik içine düşen varsa rabbim hayırlı yol açsın yolunu güzelleştirsin,0.0
öğrettiği alfabeyle goygoy yapacağınıza arap alfabesi öğrenin hadi haram türkçe,0.0
hava güneşli gölgede dondurucu soğuk,0.0
günaydın canlar nasılsınız kış ayındayız havaya bakarmısınız yaz geldi hava korkutuyor iyi,0.0
i̇srail ordusunun emrinde fransız vatandaşı,0.0
onlarda savaş suçu yargılanacak,0.0
hesap küçük olunca günaydın diyenim yok,0.0
yılın uzun gecesini biliyorum aralık,0.0
emekli maaşı asgari ücretin katı olmalıdır,0.0
birine yol tarifi sorarsında oooo yanlış gelmişsin der o noktadayim,0.0
si̇z doğalgaz hi̇ssesi̇ almadiniz,0.0
gündür devam gazze savaşında kullanılan büyük teknolojilere dünyanın modern silahlarına hava kara denizden imkanlara hristiyan dünya desteğine uçaklar dolusu bomba tank tüfek,0.0
malum hava sisli göz gözü görmüyor,0.0
görmemiş sihalar yanlışlıkla petrol sahasını vurmuş,0.0
borsa i̇stanbul küçük yatırımcıya yazık vallahi yazık,0.0
i̇stiklâl marşımızın şairi milletvekili düşünür mehmet âkif ersoy u vefatının yıl dönümünde rahmetle anıyorum ruhu şâd,0.0
tff açıklamasında i̇stiklal marşı okunacağını duyurdu,0.0
organizasyonu açıklama yapma zorunluluğunu tarih yazacak,0.0
mustafa kemal atatürk posteri pankartı açıklama yok arabistan marşının okunmaması konusu hâlâ belirsiz,0.0
evlenecegim kisi o sansli hicbir yasanmisligim yok ciddi anlamda yok hicbir dogumgunumu sevgilimle gecirmedim hicbir yeni yila sevgilimle girmedim hicbir ozel gunu sevgilimle kutlamadim hic baskasiyla tatile gitmedim,0.0
anda soğuyan sadece hava arkadaşlar,0.0
hayalim,0.0
yarın kimya sınavım şans dileyin,0.0
güzelliği boşa harcayamam o yüzden itü kimya metalurji fak kızı olmam lazımmış,0.0
ders yatmadan sıvı tüketecem,0.0
fizik sınavında bi anda kır kalbini ver elime söylemeye başladım normal,0.0
üst üste gelmek zorunda mıydı,0.0
hava arkadaşınla kahveni alıp pikniklik alana gidip ders çalışmalık,0.0
hayat stajda öğrenemeyeceğini bilerek asitbaz sıvı elektrolit bozuklukları çalışacak değersiz,0.0
hava soguk sıcak hic belli degil aynı,0.0
erciyes üniversitesi fizik bölümü araştırma görevlisi alınacak,0.0
tarihler borsa yatırımcısı önem arz değerlendirmelerinin pozitif olacağını borsamızı yükseliş etkileyeceğini düşünüyorum,0.0
güzel bilim kurgu aksiyon filmi önerin güzel film bulamıyorum,0.0
yorulduk belirsizlikten mülakatsız şubat ataması haberini alalım,0.0
seçimlere kaldı petrol gaz bulunmadı şaşırıyorum,0.0
sergenciler seviyorum biliyorum üzgünsünüz yarışma geçiçi,0.0
ayakkabılarınızı kapımın önüne ayakkabılığa koyun diyen hocayı ifadeye çağırttılar starbucks bardağı sunucuyu işten attırdılar şov i̇slamcılığı formunda o sırada i̇srail sevkiyat gaz devam,0.0
emekliyi enflasyona ezdirmediğinizi izah edebilir misiniz,0.0
başka şehire taşınıp çatı katı ev tutup tek yaşamak sorunlarınızı çözmüyor anasını,0.0
yol ortasında göz yaşı akmasın gökyüzüne bakmak zorunda kalacak kırılmayı haketmez,0.0
gel erkek,0.0
gel kadın,0.0
gel,0.0
kadın,0.0
erkek,0.0
erkekler tarafa toplanabilisiniz,0.0
kadınlar tarafa toplanabilisiniz,0.0
o tarafta kız erkek,0.0
bebeğin cinsiyeti oğlanmış,0.0
buralara kış gelmeyecek i̇yisi kışa gideyim,0.0
merhaba güzel insanlar nasılsınız,0.0
kadınlar günü kutlu,0.0
aşk böyledir sevdirir sopa sopa,0.0
tek başıma yapabilirim küçük görme,0.0
büyük sayıdır yokluk demek sıfıra varlığı ifade eder,0.0
i̇ki kişi kalabalık kişi kitledir,0.0
olimpiyatlarda şerefsizlik dalında yarışma düzenlense banko madalya türkiye,0.0
birincilik kıyasıya yarışırlar,0.0
türkçe yazmanız umurlarında mercekle doğum yerine bakıyorlardır,0.0
sayın velim kızından fen çalışıyorartık kızından fen biliyor,0.0
i̇nsan sevgisi şeyin başıydı o vakit gönüllere girip gönüller yaparak allah giden yol bulunabilirdi,0.0
yaz mevsimi iyi gelecek yaralarımı saracak,0.0
hava grubu eğlenenler hava grubunun neşesini ararlar,0.0
sizce gücü nereden alıyorlar,0.0
galatasaray kadın voleybol takımındayım,0.0
günlük kadın erkek yer değiştirirse oynat bakalım,0.0
cok guzel dehset guzel kadin sadece yuzuyle alakali degil,0.0
yeni yılın ilk kombiniyle göz doldurduğumun farkındayım,0.0
aşığım kadın,0.0
kadın ana rollerini iyi oynuyor psıkolojimi bozuyo,0.0
biliyorsunuz kadın tanıdım yıl önceydi,0.0
boşuna hürrem sultan olmamış tahtın sahibi kadın gerçekten bayılıyorum,0.0
amerikalı kadın çocuğunun bedeninin yarısını acil serviste taşıyan olsaydınız,0.0
grup muşlu kadın gazze destek ziynet eşyalarını bağışladı,0.0
sadece mevcut ders saati program yürümez,0.0
i̇ki karpuz koltuğa sığmaz sayın bakanım,0.0
batı insanlığa verebileceği ahlak etik kavramları tükenmiştir,0.0
kaderini yaşa yenisini yaz,0.0
satıcıya maliyeti katı zam yapabiliyor,0.0
sokak hayvanlarının fazla sorununu oluşturan bizleriz,0.0
adaletsizlik varsa düzelteceğiz demiştiniz,0.0
söylemiyorum bilim insanları söylüyor,0.0
coğrafya branşı güncellenen seçmeli dersler ana dersler,0.0
i̇zmir hava güzel yaa güzel i̇zmir,0.0
adamın attığı tweet branşına türkçe branşına ihtiyaç kanıtlıyor,0.0
arapları katı preslemeye yemin içtim zorbalığın alasını yaşatacağım din kardeşi diyecekler benimki seninki bağlamaz diyip presleyeceğim,0.0
yol gider bilmem yürüyorum,0.0
yılbaşının tatilinden başka özel anlamı yok,0.0
ara vermeye ihtiyacım,0.0
müslümanların birbirini kafir ilan yeni değildir,0.0
