text,sexist
söylediğim hiçbirşey pişman değilim sizi insan yerine koyduğum pişmanım,0.0
gözümde büyüttüğüm pişmanım aklı olan gözünde büyütmesin,0.0
ben mutsuz olmak mi doğdum,0.0
önceden çabalardım artık yoruldum,0.0
çal hadi bir yalnızlık şarkısı hüzün keder dert dolsun içimize,0.0
moralim kadar bozuk böyle zamanlarda destek olacak olmalı yanında bende şans,0.0
mutlu olmamı gerektirecek bi sebep olmadığı mutsuzum,0.0
kendimle anlaşamadığım gibide kimseyle anlaşamıyorum yoruldum,0.0
şunu şöyle yazarken yüreğim parçalandı an mutsuzum,0.0
tükenmişlik sendromuna yeni boyutlar getirecek kadar tükendim,0.0
hayatımın yarısı yediğim kazıkları çıkarmakla geçti yıprandım,0.0
cidden sıkıldım resmen rezillik yeter artık bıktım,0.0
umarım gözlüğüm gelmiştir özledim,0.0
aynı şeyleri yapmaktan sıkıldım,0.0
ara iyi uyuyamıyorum mutsuzum,0.0
kızlar bugün film izleyelim,0
yeni doğan bebeğin cinsiyeti erkekmiş,0
Seven erkeği bilmem ama sevmeyen erkek çok net belli oluyor,0
Erkek çocuk nasıl çizilir,0
Mavi gözlü olduğu için kendini yakışıklı sanan erkek,0
Sınırsız ilişki yaşayacağım erkek kankaya ihtiyacım var,0
Biri erkek biri kız iki çocuğunu kaybeden acılı baba,0
Babasının kafasını her halükarda suya sokmak isteyen erkek çocuk,0
Hayatınızdaki yanlış erkek size her şeyi kendi başınıza yapabileceğinizi öğretecektir,0
Olgun erkek seviyorum napıcam ben yaa,0
O sırada herhangi bir erkek,0
Soğuyan erkek nasıl geri kazanılır tavsiye verin,0
Küçük kız çocuğu kafasını hızla sallaması nedeniyle beyin kanaması geçiriyor,0
Bir dizinin bunları anlatma mecburiyeti yok belki ama bu ülkede yaşayan türlü zorluk çekmiş kadınlara ve kız çocuklarına doğruları anlatma borcu var O yüzden böyle dizileri de verilen mesajları da paylaşmaktan erinmiyor aksine gurur veriyor insana,0
Yaralarına akan kanına ve ailesini kaybetmenin acısına rağmen zafer işareti yapan Gazzeli küçük kız,0
2023 bitmeden doğru ürünle cildini düzelten o kız olmak,0
sevgi ve inançla büyümüş bir kız çocuğunun neler başarabileceğine siz bile inanamayacaksınız.,0
Gazze Şeridi'nden Filistinli bir kız: "Oyun oynuyorduk evi bombaladılar.",0
Pandoradan hediye almayan kız kaldı mı,0
Genç kız sabahın 4’ünde böyle birşey ile uyandı,0
Bir vatandaş 15 Temmuz Şehitler Köprüsü'nü elektrikli scooterla geçmeye çalışırken görüntülendi.,0
Yaralı bir Rus askeri Ukraynalı İHA  operatörü tarafından vuruldu,0
Ekrem İmamoğlu şehitlerimiz için milli yas ilan edilmesi çağrısında bulundu.,0
Anladığım kadarıyla maç var umarım berabere biter de hiçbir erkek sevinemez,1
TGRT Haber yayına Starbucks bardağı ile çıkan spiker Meltem Günay ve haber bülteni yönetmenin iş akdinin feshedildiğini duyurdu,0
hanimefendi tamamiyle hakli. ben hayatimda hic bu kadar hakli biri gormemistim,0
Bir çift bu kadar mı uyumlu olur hayata bakış açıları giyimleri tarzları sektörün en çok birbirine yakışan çifti,0
Tiktok'ta kullanıcısı kadın; 'Şehitlerin kanı yerde kalmayacak'başlıklı video paylaştı Video sosyal medyada tartışma yarattı,0
24 saatte 12 şehit veriliyor ve Türkiye’de gündem Filistin. Allah belanızı versin,0
Yulaf denen gudubet şeyi nasıl yiyorsunuz aq tadı tuzu yok yerken iğrenç bir doku bırakıyor yutarken yapışıyor kendine işkence etmek için birebir,0
Bir gün son kez evine gelirsin,0
Erkeklerde zeka düzeyi yükseldikçe aldatma olasılığı azalıyor,0
anne artık hayatımda olmayan insanları sorma ben de bilmiyorum nasıl olduklarını,0
annemin maç biter bitmez kumandayı alıp yargıya geçiş hızı,0
Genç habercilerimize destek olalım. Hesaplarını takip edip paylaşarak büyütelim ki haberlerini daha geniş kitlelere ulaştırabilsinler.,0
Evli çiftlerin cezaevi süreçlerine dair çok farklı hikayelere tanık oldum.,0
Eşi tutuklanır tutuklanmaz boşananlar,0
cezaevi sürecinde her şey iyi iken tahliye sonrası boşananlar,0
istanbul kart vizelememiz gerekiyomuş ya la ,0
Bekar olarak girdiğim yılı nişanlı olarak kapatıyorum,0
voleybol tayfa ne zaman canlanir acaba,0
Ekonomik özgürlüğe sahip olmak sanılandan çok daha kıymetli,0
Ben Tarihin en soğuk gününü yani kışı değil güneş kum deniz istiyorum öten kuşları açan çiçekleri üşümemeyi doğa anayı selamlamayı falan istiyorum,0
Voleybolcu olunca voleybol dersleri yük olurmuş insana,0
Hâlen Facebook kullanan var mı acaba?,0
Kızıma doğum günü hediyesi olarak aldığım Huawei Mateoad 11.5 tablet 15 gün sonra bozuldu. Servise gönderdim bu gün arayıp 4.800 TL para istediler. Üstelik 1 aydır serviste bekliyordu. Tablet bozulduğunda kızım ağladı. Bir çocuğa onu mutlu etmek için aldığınız hediyenin,0
Ne kadar yanlış o kadar eğlence,0
Bekar olarak girdiğim yıla bekar olarak devam edip bekar olarak çıkıyorum bekarım hâlâ bekarım,0
harcligimin bir kismini tablet almak icin ayirip para biriktiriyorum bir gun o tableti alirsam bu tweeti alintilayip fotograf atacagim,0
Türkiye savunma sanayisinde yaptığı devrimle fiîlî işgal girişimlerini önleyecek duruma ulaştı çok şükür.,0
planlarım arasında bizi birlikte görmeye dayanamayan insanlara yenilmek yoktu,0
Bu kız bana bakmaz demeyin ben kimlere kimlere baktım,0
Yeni uyandim ortadoguda kartlar yeniden dagitilmis ne oluyor,0
Uyudum kalktım 21 yıldır CHP iktidardaymış ve toprağa düşen genç bedenlerin sorumlusu CHP  Protestoya devam,0
bir erkek yalanı yazalım,0
Bebek hamilelik göbek hayatımdan silinmesini istediğim kelimeler,0
Gün güzellikler yaşatsın herkese Günaydın iyi insanlar,0
gitmek istiyorum. odamdan şehrimden kendimden. belki bir deniz kenarına belki bir uçurumun kenarına belki de bir gökdelenin en tepesine. her şeyden uzak. gökyüzüne yakın yıldızlara yakın. belki etraf zifiri karanlık ama içimizde ki o lunaparkın ışıkları yanık,0
aşık olacak kimse kalmadi farkindaysaniz herkes bagimli alkolik evli veya kisa,0
İnsanlar size bir rol ataması yapar ve hayat boyu ona uygun davranmanızı bekler. Siz de onay almak için o kurguya uygun hareket edersiniz. Sonunda ne istediğiniz hayatı yaşar ne de o cimri takdirlerini alabilirsiniz. O sebeple uyumsuz olmak pahasına kafanın dikine giymeye devam.,0
28 yasında cok kısa bir evlilik geçiren samimi olduğum dul  bir arkadasım var. Gizlilik içerisinde sürekli görüscek güvenilir bir erkek arıyor. Evi var  yalnız yasiyor. İlgilenenler sehir yazsın wp numarasını verebilirim güvenirsem. Yorumlardan kendide bakcak zaten .Olgun istiyor,0
Arkadaşımın bekar sandığı adam evliymiş,0
Şehitler için yas ilan edilmeli,0
Dul ve Emekli maaşı alanlar Sizde geçinemiyorsunuz,0
Babanızın annenizin eşinizin haklarını savunun,0
deniz kenarında oturup çantadan bir şey çıkarıp yemek gibi hissettiren şeyler,0
Bir Müslüman olarak kafirlerin adetlerinde yüz çeviriyorum,0
Bu evli kişiler neden bekarlara sakın evlenmeyin diyolar,0
kız kardeşim geçen ay voleybol maçında kötü oynadı diye takım arkadaşları tarafından hüngür hüngür ağlatılmıştı (normalde hiçbir şeye ağlamaz) haftaya maçı var çocuğun olmayan anksiyetesi tuttu ya kötü oynarsam diye ulan sizinle hesaplaşıcaz çocuğu çiğ etle beslicem bu hafta,0
Tinder kullanan kadın erkek fark etmez ağır hasarlıdır alınmaz kesin bilgidir,1
insanları işleri sözlerine inandırmak için sürekli yemin edip duranlardan uzak duralım,0
yetişkin bir adamın intihar etmek istemesine ne sebep olur?,0
Kaç ortak takipçimiz var,0
makyaj malzemesi olmasa güzel kız olmaz,1
Şimdi seninle evli olsaydık sen evi güzelce temizledikten sonra bol malzemeli pizza yapsaydın hoş olmaz mıydı,0
Ne zaman birisinin vefat  haberini duysam yüreğim sızlıyor ya. Ağlayarak uyandım mesela bugün. Dışarı çıktım koştum müzik dinledim ama yüreğime ağırlık çöktü. Değişik bir his. Uzak biriside olsa üzülüyorum çok. Ölüm haberini telefondan almak kdarda kötüsü yok bu hayatta,0
akademik hayatım ilerlememeye yemin etmis gönül isleri canımı sıkmaya devam ediyo cildim desen iyice bozdu cebimde de iki lira var bu nasıl hayat tam olarak,0
Sorumluluk almak sorumluluğun gereğini yerine getirmek en azından getirmek için gerçekten çaba göstermek insanın yetişkin yanına ait bir özelliktir.,0
Yeterli olmayabildiğimiz düşüncesiyle barışıp bunun yarattığı stres ve kaygıyla baş edebildiğimizde sorumluluk da alabiliriz.,0
kız çocuğuna koyulacak en güzel isim,0
Erkek mi daha çabuk unutur kadın mı,0
Elleri ve ayakları asla ısınmayan o kız,0
Linç kültürü o kadar normallleşti ki bunun okullarda akran zorbalığının artmasında etkisi çok ve bu durum eğlence adı altında başkalarını eziklemeye dönüştü,0
Emekli bu defa unutmaz,0
Çünkü ekmeği elinden alındı ve aç bırakıldı,0
fizikten biyofizikten içinde fizik geçen her şeyden nefret ediyorum dünyanın en gerekli dersi gibi fizyo çakması konular görüyoruz bi de üstüne her sınav baraj yiyoruz biyofizik niye var,0
Bebek gibii sevildiğin o ilişkidesindir,0
Deniz kuvvetlerimiz kıyı açıklarında İngiliz savaş gemisinin yakınında askeri manevralar yapıyor,0
Hiç bir şey ülkenin yetişmiş başarılı gençlerini istihdam etmekten daha önemli olamaz. Vatanını gerçekten seven siyasiler genç öğretmenleri istihdam eder hepimiz biliyoruz ekonomimiz buna yeter. Lafta değil özde güçlü devleti görelim artık,0
Manitayla derbi izlemek var bir hayalimiz,0
Yakaladığımız öğrenciyi sınav yapıyoruz,0
seneye bu zamanlarda erkek arkadaşımla beraber yılbaşı için yurt dışına gitmek,0
Bekar olmaktan sıkıldım,0
Yılbaşı tatiline çıkıp  Paris de Venedik de   50 bin liralik eğlence programına katılmak yerine  o parayı fakirlere verin sayın hac ve umre düşmanları,0
Hindi kesmek yerine Kızılay'a yardım edin Mehmetçik vakfına verin hindileri,0
Eğlenmeyi seviyorum yaa hayata eğlence üzerinden tutunuyorum,0
Yurt dışında staj yapana verilen hak bu ülkenin öz evlâtlarına neden verilmiyor,0
Meslek lisesi ve Çıraklık okullarından mezun olanlar mağdur,0
Katil katili mıknatıs gibi çekiyor,0
ay hayır gozlerim bi dur sevmem bu kadar drama bakin simdi kahve kalem tamam yukseldik ama güllü mü gülşen mi bu ayrımı tam su noktada yapmam lazım,0
Sabah namazıyla huzura kabul edilenlere selam olsun,0
Yeri geldiğinde yetişkin bir insanın yapabileceğinden çok daha fazla iş yükü aldık. Sadece çalışmalarımızın karşılığını hakkını istiyoruz,0
Herkes Oturdu Biz Ayakta Kaldık,0
Küçük kiz çocuklari bana büyülenmis gibi bakarak abla cok güzelsin diyince,0
Her şeyi hızlı çözer hep o çözer
Ortamda hep becerikli olarak görülür işler ona yığılır Yavaş iş yapan insanların elinden işi alıp o çözmek ister Destek göremez anlayanı yoktur Yardım istemez aklına gelmez Hep hedef odaklıdır listesi  hazırdır,0
Bu yıl çok kayıplar ve de çok acılarımız oldu,0
Binlerce insanlar enkaz altında yatarken davul ile eğlence yapan kişilerden ne bekliyoruz,0
Hani bu sene de bekar geziyor muyuz twiti atınca o sene artık bekar olmuyorduk,0
seni harbiden tebrik ediyorum. Kapı gıcırtısını haber yapan iktidar medyasına nüfuz ediyor ve kalem kalem hakkında yazdıklarımın haber olmasını engelliyorsun ya helal olsun. Ama artık banada el yükseltmekten başka seçenek bırakmadın.,0
Yılbaşı planınız nedir,0
aylardır bir adam iki kadın izliyoruz seyran karakteri dizide yok ama iki gram akılla konusuyolar,0
şu maçın suudi arabistanda oynanmasına neden olan herkes istiklal mahkemeleriminde yargılanmalı,0
Yalvarırım biri açıklasın hiç sevilmemiş kız ne demek,0
sınav icin en az 2 gün izin almak zorundayız maddi imkansızlıklar da cabası bizi duy,0
Sizce iş yerinde tek bekar kim cidden tek kişi tek bekar kız ,0
kadın dusmani degilim ,0
Bu sene de bekar gezdik seneye nasip,0
Ben bunları hak edecek kız mıydım,0
Tecrübe sert bir öğretmendir,0
Bırakın arkanızdan para işareti yapsınlar,0
İnsanların seni alkışlamasını mı bekliyordun,0
gerçekten çok komik bir kız ama biraz gergin,0
deniz kenarında elde kahve yavaşca yürümek,0
Hangi kalp sizi daha çok çekiyorsa yoruma yazabilirsiniz,0
Günaydınnn bebek hesaplarım,0
Yılbaşı çekilişinde görmek istediğiniz ürünleri bu postun altına atabilirsiniz ,0
Kendinize olan saygınızı duygularınızın önüne koyabildiğinizde yetişkin versiyonunuzla tanışıyorsunuz,0
uzaktan eğitim uzaktan sınav talep ediyoruz,0
genç kız olduğum son sene hoşgeldin genç yetişkin kız,0
Yani sevdiği ve sevildiği sürece hiçbir kadın yaşlanmaz,0
Aksam ankaraya gidiyorum buranın merkezi eğlence yeri falan neresi,0
Lise de sevgilisiyle yüzük takmayan tayfa şu an hala bekar,0
Cumaya gitmeyen erkek etek giysin trip atsın hayırlı cumalar,1
Şuanda çok mutluyum,0
Artık resmi olarak voleybol antrenörü oldum,0
İnsanların manzaraları vardır mesela sen bir akşam üstü deniz kenarısın,0
Anladığım kadarıyla maç var umarım berabere biter de hiçbir erkek sevinemez,1
Çocuklarla sohbet etmeye bayılıyorum bugüne kadar hiçbir yetişkin bana en sevdiğim 4.böceği sormadı Kendisinin en sevdiği böcek ateşli böcekmiş,0
Hürriyetçi Eğitim Sen Genel Başkanı Levent Kuruoğlu'dan bütçe görüşmeleri ve öğretmen ataması açıklaması,0
Bugünün hediyeleri nelerdir,0
Gece gece bebek bakması çok zormuş,0
Evli insanların bile sevgilisi var biz hala sapız,0
Halk bu kadar sus pus olunca yönetici ne yapsın Gardaş,0
Herkes derslerden kaçıp yılbaşı gezmeleri yaparken özel dersten çıkıp direkt eve gelmem üzdü,0
Kırşehir'de 3 bin yıllık cami bulundu,0
kız gecmis olsun neyin var,0
Kız anlamadım ki nası iş yok demek ki herhalde,0
o başlı başına saçmalık,0
Bu kız her zaman doğru karar almayı bir şekilde başarıyor. Yine şaşırtmadı,0
Odamdaki kiz daha yeni noel babaya nasrettin hoca dedi,0
Sen söylersin  de yazmaz  kiz hemen açıyorum,0
bu kız çok başka mevzu cidden,0
Herkesin derdine koşan o kız kendine geç kaldı,0
Bu devrin erkekleri gerçekten kız gibi olmuş dudak büzmeyide bizden calmışlar şaka mı ya ,1
Bir kadının ana kız karakterini nasıl bu kadar kötü yapabildiğine inanamıyorum iğrenç,0
Beşinci bebeklerinin de erkek olacağını öğrenen ailenin tepkisi,0
Zorlamanın anlamı yok demek ki,0
Kesin kız arkadaşı yükselen burcunu merak etmiştir,0
okuduğu okul da bölüm de boş değil ve kız haklı tepkisinde,0
o ne kız adımızı da mı unuttun,0
Atiyenin izmir kız lisesi mezunu olduğunu biliyor muydunuz,0
Ne tatlısın kız,0
er gün yemin ederim ama biraz uzun bakarsanız kusur görmeye başlıyorsunuz,0
Şaka maka aklı başında efendi kız olmanın hiçbir faydasını görmedim bi arkadaşlarımın anneleri çok seviyo o kadar,0
Buray'ın şarkısındaki o deli kız benim evet evet tam olarak,0
Adamsın kız ! Keşke birileri senden adamlık öğrense ,1
Şu devirde kız kankası olmayan bir ben kaldım herhalde ,0
kucuk bi kiz bana abla cok güzelsin dedi ve dunyam 5 saniyeligine guzellesti,0
O ses türkiyede birkaç farklı dilde şarkı söyleyen upuzun saçlı Eskişehirli kız ne yapıyor acaba,0
Eğer iyiyse kız grubunun yılbaşı hediyesi bu falcı olacak,0
Bu kız kim,0
Bişey demezdi bence kız fazla aşık,0
Üzülme kız daha zamanın var senin,0
Kız bu nasıl hava kış ile alakası yok.Ben isterdim ki lapa lapa kar yağsın çıkalım dışarı bir güzel oynayalım,0
O evde herkes çok mükemmel her erkek çok aşık her ilişki çok gerçekmiş gibi durup durup Oğuzhan'a sürekli aynı şeyleri ima etmeleri o kadar rezilce bi hareket ki,0
Konum atsana Erkek musvettesi Bir konum atsana ,1
İnşallah inşallah inşallah iyi ivme erkek basketbol da da hayal kurdurur,0
Erkek basketbol da hamle yok mu,0
Sabaha kadar hiç üşenmeden mutlu ederim,0
Babam haricinde hangi müslüman erkeği tanıdıysam ayakları kedi ölüsü gibi kokuyordu,1
Yaşlandıkça erkek zevkim değişmeye başladı ayrıca sen nasıl yunansın abicimm nasıl,0
depresif kız bıcır bıcır enerjik erkek ilişkisi,1
cuma namazı kılmayan erkek biraz şeydir,1
mal erkek hic cekilmiyo ya,1
Böyle giyinen erkek ojede yapsın kuaförede gitsin günede katılsın,1
tokat merkezde buluşacak birileri ,0
erkek dediğin sadece tarih coğrafya futbol bilsin ya felsefe bileni tam dayaklık oluyor.,1
Senın ne bır vatanın ne bır degerın var,0
Erkek cocugu oldugunu bilmeyen yoktur heralde,0
Doğum saatini bilen erkek ılıktır,1
erkek doktorlar kadin doktorlara gore o kadar problematik ki,1
Ülkede erkek kalmazdı o zaman,0
Oda bir baba,0
Filtreyi unuttu erkek olduğu ortaya çıktı!,0
O hiç alışveriş tutkusu yüzünden kartını sıfırlamamış ki,0
Benim Bildiğim Ali Koç takımı sahaya çıkartmaz,0
final ertelenebilir ay hadi inşallah. ya.,0
Manitama cilve yapmaktan nazlanmaktan çocuk gibi davranmaktan asla sıkılmam.,0
Allah kimseyi kadın sürücünün arkasına düşürmesin,1
Fatih hocamın 14 sene şampiyon olamamış adamlara yaptığı açıklamaya bak,0
İki küçük çocuk kaybolmuş biri diğerinin elini tutmuş ağlıyor diğerinin umrunda değil,0
kasimi aldirmaya geldim kadin mandalina verdi,0
Kel erkek nefret,1
Süper Kupa Maçı Türk Bayrağımız huzurunda 100. Yıl Kutlama Etkinlikleriyle Şehitlerimiz için saygı duruşuyla ve sanatçı Norm Ender’in okuyacağı İstiklal Marşımız ile başlayacaktır.,0
İyi bir aşçı kahvaltıda çırpılmış yumurta hazırlayacağı zaman yumurtaya göz kararı mısır unu ekler.,0
Şans Oyunları Bahis veya yüksek kaldıraçlı işlem yapmayın. Yanına yaklaşmayın. Bana güvenin yapmayın,0
Başkomutan pazarlık konusu olamaz. Çıkmayın maça,0
hayatımda ilk defa gerçek bir iffet sütçüoğlu görüyorum,0
Hanımefendiye hayran kaldım paltosu çantası genel olarak stili çok hoş. ,0
Teyzemin teşvikiyede 10 dairesi vardır minimum,0
Karı koca trafikte bir maganda tarafından tacize uğradı,0
büyük bir bina gördüğümde arkadaşıma bak şunu gördün mü sana girsin dedikten sonra yüz ifadem,0
Bir diziden daha fazlası,0
hazar erguclu ermeni soykirimini destekliyo unuttuysaniz hemen hatirlatayim,0
ben niye bu yoruma cok güldüm ,0
Galatasaray ve Fenerbahçe yetkilileri acil durum toplantısı planladı.,0
Stajyer öğretmenin okuldan kaçan 3 lise öğrencisini anlattığı videodaki yüz ifadeleri sosyal medyada gündem oldu.,0
Böyle saçma bir uygulama yaparlarsa vatandaşın da Ferrari'ye binmek için tutuklanmak istemesi gayet normal,0
Sosyal medyadan terör propagandası yapan kadına 1 ay boyunca Türk bayrağı paylaşma cezası verildi.,0
Koç'un çalışanlarına noel hediyesi gündem oldu,0
Atatürk ve İstiklal Marşı’ndan rahatsız olan güruhun bulunduğu yerde değil maça çıkmak masaya bile oturmamak lazımdı. İki takım da dik duruşunu sürdürmeli taraftarları da alınacak karara saygı duymalı. Milli değerlerimizden rahatsız olanla istişare edilmez! Lütfen geri dönün!,0
Tek bir geri adım atmayın!,0
Bugun de benim ölmemem için sesimi duyurun bu adam dışarıda. Her gün ölüm tehditi alıyorum. ,0
Köylüler farelerden bıktı Çıkış yerlerine bunu bıraktı,0
kanka çok iyi çektim diyen arkadaşımın performans,0
şu aniden atılan 2 şovmen eşşeği cinayete teşebbüsten yargılayın,0
Çorum da sürücülerin ambulansa yol vermesi 
Gözlerim yaşardı. Boşuna dememişler Çorum medeniyetin doğduğu yerdir diye,0
Kızıl Goncalar’a verilen cezanın gerekçesi börek sahnesi,0
Türkiye'de bir vatandaş 2023 yılında internetten toplam 1.567 kez yemek siparişi verdi.,0
Taraftarlar Fenerbahçe ve Galatasaray takımlarına sahaya çıkmamaları için çağrıda bulunuyor.,0
ya askim sacmalama kardesim gibi onlar,0
rahmetliyi trafik kazasında kaybettik,0
popülerlikten değil garibanlıktan ,0
Her gün tavuk döner yiyip agalarıma tavuk döneri savunurken,0
of bi zurna olsa da gömsek,0
seneye en popüler yemek çoban salatası olur bu gidişle vegan olucaz,0
Paran olsa ne yiyeceksin sanki,0
şu ülkenin hamallığı fakirliği güzellemesinden gına geldi. öğretmenin görevi mi bu,0
sanki cagirdigi unlulerden haberi yokmus gibi birde arkasini donmesi yok mu bu adam beni gebertiyor,0
Bu kadını korumak için devlet ne bekliyor,0
henüz çok küçük kabak tatlısı sevme yaşına gelmemiş,0
Peki şeyi hatırlıyor musunuz doktorlarla aynı hafta avukatlar diye bir dizi başlamıştı ve üç dört bölüm sonra kaldırılmıştı avukatların hayatının sıkıcılık seviyesi,0
Konuşmasının sonunda hukuk da sizi korumuyor diye bir itirafta bulundu. Biliyoruz zaten bunu ağzınızdan duymak iyi oldu,0
şehrin ortasında stat mı olur diye eleştiriyorlardı bazen stat hep oradaymış şehri etrafına kurmuşlar ,0
Antalya'da taksiciler TAG sürücüsünü tehdit edip kameraya aldı.,0
Babası yaşında işlem yapılmayacak mı,0
Dayı o yaşta para kazanmaya çalışıyor zaten ne gerek var tartışmaya,0
Ters kelepçe yap yayınlar bakalım bir daha olacak mı,0
Marmarayda koltuk kaptıktan sonra çevreye attığım bakış,0
birbirine yol vermeye calisan iki erkek.,0
Domestos mikrobunun yaşadığı o tuvalet,0
arkadaşlar çocuklarla uğraşmayı sevmiyorsanız öğretmenlik okumamayı tercih edebilirsiniz mesela,0
galerimden asla silmeye kıyamadığım o  video,0
arada aklınıza taha duymaz geliyor mu,0
evet çok buruk hissediyorum aklıma gelince yakınımdan biri vefat etmiş alışamamışım gibi,0
Sık sık geliyor. Hala gerçek gelmiyor gidişi,0
kizlar eski dizileri izlerken en cok dikkatimi ceken sey basrollerin her birinin farkli bi guzelligi olmasi simdi herkes ayni resmen evet cok guzel herkes ama kimsenin yuzunun bi hikayesi ruhu yok gibi,0
Aynen özellikle diş ve ağız yapısı geleni aynı ,0
Yine çıktı sofra bezleri,0
Biri asgari ücretini düşürmüş,0
Lazerci ablanin vucudumun her yerini ciplak gordukten sonra ben cikiyim de rahat giyin demesine patliyorum,0
100 yıl sonra bile arap götü yakabiliyo atamın büyüklüğü,0
Resmen nitelikli dolandırıcılık,0
İstanbul'da ortalama kira bedeli asgari ücrete eşit oldu,0
İç sesi olmayan insanları duyduğumda çok şaşırmıştım benim kafamda sesli tartışma dönebiliyor hala gerçekliğine inanmakta zorlanıyorum,0
arkadaslar tövbe hasa ama bizim bi ayagımız cukurda falan olabilir mi,0
şizofreni hastalarının çizdiği bazı resimler,0
Arkadaşımla buluştuktan sonra oturacağımız yere gidene kadar olanları anlatmamak için birbirimize uyguladığımız tarife,0
Bir milim geri adım atmayın yanınızdayız,0
Kız kardeşimin yılbaşı çekilişinde arkadaşına aldığına bakın kesin ona bi parça bi şey gelecek,0
Herkes çok gergin,0
o bu degil de boyle bir enflasyonda su pahalilikta nasil bir kitlesel eylem yapilamaz aklim almiyor,0
ismini kurt koydukları çocuğa bak norveçli ,0
çaresizliğe bak gülmekten ölecem ,0
şu an lisede olup cuma tören bitisi herkese "seneye görüsürüz" sakası yapmak benim kafayı toplardı.. özledik valla yalan mı söyleyelim,0
Her bileziği ve saati daraltmak zorunda kalmak,0
Kerimcanın sesini değiştirdiği an geçen erilliğe şok oldum,0
Kış geceleri kuzenlerimle sabahlara kadar oturduğumda her şeyi anlatmamak için kendime uyguladığım tarife ,0
Bana acilen bu oyundan bulun ya da biri yapsın. Şahane ya,0
O kadar iyi oynamıs ki pavyon geçmişi mi var diye sorguladım,0
Uğruna milli yas ilan ettiğin adamların sana milli marş okutturmaması şoku,0
tarikatlar benim milli ve manevi değerim değil,0
Deprem sonrası kızının sesli mesajlarıyla yıkılmıştı telefonda başka kayıtların da olduğu ortaya çıktı.,0
kılıçdaroğlu ile dalga geçmenin bir zevki vardı bu adama bi şey diyesi bile gelmiyor insanın,0
Malazgirt savaşından önce Anadolu toprakları. Harita hakkında ne düşünüyorsunuz?,0
Nar nasıl ayıklanır,0
Kızılayın göbeğinde her katına ingilizce kurs açıp tabela asmalık bina tam,0
Çocuklarını vefat eden annelerinin yanına götüren babanın paylaşımı,0
moda sahilden bakınca istanbul mükemmel oluyor bir anda,0
Bütün arkadaşlarım burda olmasa bu istanbul yaşanılcak yer değil,0
Kafede çocuğun birine fester sayfası verdim giderken mutlu noeller dedi oğlum Kırşehir burasi bunu bi daha dersen seni çıkışta ülkücüler şişler,0
2 haftaya bir Kırşehir'e gelmeye başladım.Bana ne oluyor ben de bilmiyorum,0
Tek soğuğunu yediğim Kırşehir değildi,0
Çankırıda olan depremi Kırşehir de hissetmek Allah her türlü affetden milletimizi korusun.,0
Milli ve yerli edebiyatı yapan puştlar kafasını kuma gömdü Whatsap’dan mesaj gelmesini bekliyorlar,0
Her ağladığınızda sizi sakinleştiren bi sevgiliniz varsa hayat inanın daha çekilir oluyor,0
Hayat cidden beni neden yoruyosun artık ya sal ya,0
Beni dilenci gibi marmarayda yere oturtan hayat utansın ben niye utanayım,0
bu hayat tek yön bir yol gibi,0
Belki de hayat yanlış anlayınca güzeldi,0
hayat bitmeyen ticarettir kim kimi satarsa,0
Yok olmak ziyan olmaktan iyidir bırak bir hayat yaşanmasın,0
Her sene olduğu gibi bu yılbaşında da bir başınayız. Teşekkürler hayat.0
Bugün hevesle saçımı topladım Sümeyye Ecem saçın pis olduğu için mi saçını topladın dedi,0
Yan masaya Türk 3 tane kadın oturdu aşırı bağırarak konuşup sarhoş oldukları içinde arkadaşım Fransızca konuşalım dedi.. İngilizceden Fransızca'ya dönebilmenin verdiği o keyif,0
Yine yemek yiyip kustuk mu ben de hiçbir zaman iyileşeneyeceğim bilimsel değil sadece hisler,0
Malum günlerdeyim kadın kuşağı izlerken ağlayasım geldi duygulandım falan bu aralar biri nasılsın dese duygulanıyorum kadın olmak çok zor,0
Size dedim Sabiha vurulacak diye,0
İlk gördüğümde anlamıştım.O çay seven adamdı bense kahve seven kadın,0
Üzülüyorum ağlıyorum diye yaşamın güzelliklerini  kaçırmışım,0
Dolmuşta kadın parasını verdi yerine oturdu paramın üstünü alabilir miyim diye seslendi. Şoför diyo ki ben burdan kalkıp oraya gelip size paranızı veremem ki efendim ,0
Kadın gibi dedikodu yapan o itici erkek,1
Bugün göçmen bir kadın göbeğimi hamileyim sanıp sarılıp ağladı Bebek değil zurna tavuk dürüm  diyemedim,0
Hayret bir şey  ya. Millet Arap kralına sallıyor. Ulan adamlar İngiliz mandası tabi ki Atatürk'e düşman olacak. Sen bu maçı 3 kuruş için onlara satıp gururumuzu 2 paralıl eden kendi yetkililerine etsene lafını,0
Dokuz yıl sonra 'Kızıl Goncalar' dizisiyle oyunculuğa dönüş yapan Özgü Namal yeni yaşını setteki ekip arkadaşlarıyla kutladı.,0
Hiç şüphesiz ki dünyanın en iyi ikilisi,0
Atatürk bir tartışma konusu değildir. Aması fakatı yoktur!,0
Kurabiyeleri fırına vermeden önce mutlaka buzdolabında bekletin.
Tabii eğer kurabiyeleriniz pişerken dağılmasın yanmasın istiyorsanız. Bu yüzden hazırladığınız kurabiye hamurunu en az yarım saat buzdolabında soğutmalısınız.,0
